,reth_fair_value,reth_market_price,reth_premium,time
2247,1.058910904256817,1.074196195789738,1.0144349174906728,2023-02-16T22:44:11Z
2248,1.058910904256817,1.0742299937009163,1.0144668351062556,2023-02-16T22:27:59Z
2249,1.058910904256817,1.073398865431113,1.013681945398857,2023-02-16T15:25:35Z
2250,1.058910904256817,1.0734047574175136,1.0136875095935185,2023-02-16T13:10:23Z
2251,1.058910904256817,1.0734676829795489,1.0137469343872214,2023-02-16T12:48:59Z
2252,1.058910904256817,1.0734992214895598,1.0137767182999984,2023-02-16T12:48:23Z
2253,1.058910904256817,1.0734310791488832,1.0137123669552321,2023-02-16T10:48:59Z
2254,1.058801739738121,1.073342896163846,1.0137335970276375,2023-02-16T05:15:35Z
2255,1.058801739738121,1.0733783803089763,1.0137671105210504,2023-02-16T01:34:47Z
2256,1.058801739738121,1.0734168690057118,1.013803461704932,2023-02-16T01:29:35Z
2257,1.0586900005316324,1.0732118379814433,1.0137167985364162,2023-02-15T14:43:35Z
2258,1.0586900005316324,1.0732447243452603,1.013747861797428,2023-02-15T12:31:11Z
2259,1.0586900005316324,1.07315593457585,1.0136639942163932,2023-02-15T10:15:11Z
2260,1.0586900005316324,1.07315593457585,1.0136639942163932,2023-02-15T09:47:47Z
2261,1.0586900005316324,1.07315593457585,1.0136639942163932,2023-02-15T09:43:11Z
2262,1.0586900005316324,1.0732647131163315,1.0137667424622696,2023-02-15T07:24:35Z
2263,1.0586900005316324,1.0733362206122703,1.0138342858374814,2023-02-15T07:24:11Z
2264,1.0586900005316324,1.0734077352548506,1.0139018359631502,2023-02-15T06:57:11Z
2265,1.0586900005316324,1.0734077352548506,1.0139018359631502,2023-02-15T06:56:35Z
2266,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:55:59Z
2267,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:54:11Z
2268,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:52:47Z
2269,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:51:23Z
2270,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:49:47Z
2271,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:48:35Z
2272,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:47:59Z
